,zip_code,type,city,county,state,short_state
20274,47747,Unique,Evansville,Vanderburgh County,Indiana,IN
20275,47750,Unique,Evansville,Vanderburgh County,Indiana,IN
20276,47801,PO Box,Terre Haute,Vigo County,Indiana,IN
20277,47802,Standard,Terre Haute,Vigo County,Indiana,IN
20278,47803,Standard,Terre Haute,Vigo County,Indiana,IN
20279,47804,Standard,Terre Haute,Vigo County,Indiana,IN
20280,47805,Standard,Terre Haute,Vigo County,Indiana,IN
20281,47807,Standard,Terre Haute,Vigo County,Indiana,IN
20282,47808,PO Box,Terre Haute,Vigo County,Indiana,IN
20283,47809,Unique,Terre Haute,Vigo County,Indiana,IN
20284,47811,Unique,Terre Haute,Vigo County,Indiana,IN
20285,47812,Unique,Terre Haute,Vigo County,Indiana,IN
20286,47830,PO Box,Bellmore,Parke County,Indiana,IN
20287,47831,PO Box,Blanford,Vermillion County,Indiana,IN
20288,47832,Standard,Bloomingdale,Parke County,Indiana,IN
20289,47833,Standard,Bowling Green,Owen County,Indiana,IN
20290,47834,Standard,Brazil,Clay County,Indiana,IN
20291,47836,PO Box,Bridgeton,Parke County,Indiana,IN
20292,47837,Standard,Carbon,Clay County,Indiana,IN
20293,47838,Standard,Carlisle,Sullivan County,Indiana,IN
20294,47840,Standard,Centerpoint,Clay County,Indiana,IN
20295,47841,Standard,Clay City,Clay County,Indiana,IN
20296,47842,Standard,Clinton,Vermillion County,Indiana,IN
20297,47845,PO Box,Coalmont,Clay County,Indiana,IN
20298,47846,Standard,Cory,Clay County,Indiana,IN
20299,47847,Standard,Dana,Vermillion County,Indiana,IN
20300,47848,Standard,Dugger,Sullivan County,Indiana,IN
20301,47849,Standard,Fairbanks,Sullivan County,Indiana,IN
20302,47850,Standard,Farmersburg,Sullivan County,Indiana,IN
20303,47851,PO Box,Fontanet,Vigo County,Indiana,IN
20304,47852,PO Box,Graysville,Sullivan County,Indiana,IN
20305,47853,PO Box,Harmony,Clay County,Indiana,IN
20306,47854,Standard,Hillsdale,Vermillion County,Indiana,IN
20307,47855,PO Box,Hymera,Sullivan County,Indiana,IN
20308,47856,PO Box,Judson,Parke County,Indiana,IN
20309,47857,PO Box,Knightsville,Clay County,Indiana,IN
20310,47858,Standard,Lewis,Clay County,Indiana,IN
20311,47859,Standard,Marshall,Parke County,Indiana,IN
20312,47860,PO Box,Mecca,Parke County,Indiana,IN
20313,47861,Standard,Merom,Sullivan County,Indiana,IN
20314,47862,Standard,Montezuma,Parke County,Indiana,IN
20315,47863,PO Box,New Goshen,Vigo County,Indiana,IN
20316,47864,Standard,Sullivan,Sullivan County,Indiana,IN
20317,47865,PO Box,Paxton,Sullivan County,Indiana,IN
20318,47866,Standard,Pimento,Vigo County,Indiana,IN
20319,47868,Standard,Poland,Owen County,Indiana,IN
20320,47869,PO Box,Prairie Creek,Vigo County,Indiana,IN
20321,47870,PO Box,Prairieton,Vigo County,Indiana,IN
20322,47871,PO Box,Riley,Vigo County,Indiana,IN
20323,47872,Standard,Rockville,Parke County,Indiana,IN
20324,47874,Standard,Rosedale,Parke County,Indiana,IN
20325,47875,PO Box,Saint Bernice,Vermillion County,Indiana,IN
20326,47876,PO Box,Saint Mary Of The Woods,Vigo County,Indiana,IN
20327,47878,PO Box,Seelyville,Vigo County,Indiana,IN
20328,47879,Standard,Shelburn,Sullivan County,Indiana,IN
20329,47880,PO Box,Shepardsville,Vigo County,Indiana,IN
20330,47881,PO Box,Staunton,Clay County,Indiana,IN
20331,47882,Standard,Sullivan,Sullivan County,Indiana,IN
20332,47884,PO Box,Universal,Vermillion County,Indiana,IN
20333,47885,Standard,West Terre Haute,Vigo County,Indiana,IN
20334,47901,Standard,Lafayette,Tippecanoe County,Indiana,IN
20335,47902,PO Box,Lafayette,Tippecanoe County,Indiana,IN
20336,47903,PO Box,Lafayette,Tippecanoe County,Indiana,IN
20337,47904,Standard,Lafayette,Tippecanoe County,Indiana,IN
20338,47905,Standard,Lafayette,Tippecanoe County,Indiana,IN
20339,47906,Standard,West Lafayette,Tippecanoe County,Indiana,IN
20340,47907,Standard,West Lafayette,Tippecanoe County,Indiana,IN
20341,47909,Standard,Lafayette,Tippecanoe County,Indiana,IN
20342,47916,PO Box,Alamo,Montgomery County,Indiana,IN
20343,47917,Standard,Ambia,Benton County,Indiana,IN
20344,47918,Standard,Attica,Fountain County,Indiana,IN
20345,47920,Standard,Battle Ground,Tippecanoe County,Indiana,IN
20346,47921,Standard,Boswell,Benton County,Indiana,IN
20347,47922,Standard,Brook,Newton County,Indiana,IN
20348,47923,Standard,Brookston,White County,Indiana,IN
20349,47924,PO Box,Buck Creek,Tippecanoe County,Indiana,IN
20350,47925,PO Box,Buffalo,White County,Indiana,IN
20351,47926,Standard,Burnettsville,White County,Indiana,IN
20352,47928,Standard,Cayuga,Vermillion County,Indiana,IN
20353,47929,Standard,Chalmers,White County,Indiana,IN
20354,47930,Standard,Clarks Hill,Tippecanoe County,Indiana,IN
20355,47932,Standard,Covington,Fountain County,Indiana,IN
20356,47933,Standard,Crawfordsville,Montgomery County,Indiana,IN
20357,47934,Unique,Crawfordsville,Montgomery County,Indiana,IN
20358,47935,Unique,Crawfordsville,Montgomery County,Indiana,IN
20359,47936,Unique,Crawfordsville,Montgomery County,Indiana,IN
20360,47937,Unique,Crawfordsville,Montgomery County,Indiana,IN
20361,47938,Unique,Crawfordsville,Montgomery County,Indiana,IN
20362,47939,Unique,Crawfordsville,Montgomery County,Indiana,IN
20363,47940,Standard,Darlington,Montgomery County,Indiana,IN
20364,47941,PO Box,Dayton,Tippecanoe County,Indiana,IN
20365,47942,Standard,Earl Park,Benton County,Indiana,IN
20366,47943,Standard,Fair Oaks,Jasper County,Indiana,IN
20367,47944,Standard,Fowler,Benton County,Indiana,IN
20368,47946,Standard,Francesville,Pulaski County,Indiana,IN
20369,47948,Standard,Goodland,Newton County,Indiana,IN
20370,47949,Standard,Hillsboro,Fountain County,Indiana,IN
20371,47950,Standard,Idaville,White County,Indiana,IN
20372,47951,Standard,Kentland,Newton County,Indiana,IN
20373,47952,Standard,Kingman,Fountain County,Indiana,IN
20374,47954,Standard,Ladoga,Montgomery County,Indiana,IN
20375,47955,Standard,Linden,Montgomery County,Indiana,IN
20376,47957,Standard,Medaryville,Pulaski County,Indiana,IN
20377,47958,PO Box,Mellott,Fountain County,Indiana,IN
20378,47959,Standard,Monon,White County,Indiana,IN
20379,47960,Standard,Monticello,White County,Indiana,IN
20380,47962,PO Box,Montmorenci,Tippecanoe County,Indiana,IN
20381,47963,Standard,Morocco,Newton County,Indiana,IN
20382,47964,PO Box,Mount Ayr,Newton County,Indiana,IN
20383,47965,PO Box,New Market,Montgomery County,Indiana,IN
20384,47966,PO Box,Newport,Vermillion County,Indiana,IN
20385,47967,Standard,New Richmond,Montgomery County,Indiana,IN
20386,47968,Standard,New Ross,Montgomery County,Indiana,IN
20387,47969,PO Box,Newtown,Fountain County,Indiana,IN
20388,47970,Standard,Otterbein,Benton County,Indiana,IN
20389,47971,Standard,Oxford,Benton County,Indiana,IN
20390,47974,Standard,Perrysville,Vermillion County,Indiana,IN
20391,47975,Standard,Pine Village,Warren County,Indiana,IN
20392,47977,Standard,Remington,Jasper County,Indiana,IN
20393,47978,Standard,Rensselaer,Jasper County,Indiana,IN
20394,47980,Standard,Reynolds,White County,Indiana,IN
20395,47981,Standard,Romney,Tippecanoe County,Indiana,IN
20396,47982,PO Box,State Line,Warren County,Indiana,IN
20397,47983,PO Box,Stockwell,Tippecanoe County,Indiana,IN
20398,47984,PO Box,Talbot,Benton County,Indiana,IN
20399,47986,PO Box,Templeton,Benton County,Indiana,IN
20400,47987,Standard,Veedersburg,Fountain County,Indiana,IN
20401,47988,PO Box,Wallace,Fountain County,Indiana,IN
20402,47989,Standard,Waveland,Montgomery County,Indiana,IN
20403,47990,Standard,Waynetown,Montgomery County,Indiana,IN
20404,47991,Standard,West Lebanon,Warren County,Indiana,IN
20405,47992,Standard,Westpoint,Tippecanoe County,Indiana,IN
20406,47993,Standard,Williamsport,Warren County,Indiana,IN
20407,47994,Standard,Wingate,Montgomery County,Indiana,IN
20408,47995,Standard,Wolcott,White County,Indiana,IN
20409,47996,PO Box,West Lafayette,Tippecanoe County,Indiana,IN
20410,47997,PO Box,Yeoman,Carroll County,Indiana,IN
20411,48001,Standard,Algonac,St. Clair County,Michigan,MI
20412,48002,Standard,Allenton,St. Clair County,Michigan,MI
20413,48003,Standard,Almont,Lapeer County,Michigan,MI
20414,48004,PO Box,Anchorville,St. Clair County,Michigan,MI
20415,48005,Standard,Armada,Macomb County,Michigan,MI
20416,48006,Standard,Avoca,St. Clair County,Michigan,MI
20417,48007,PO Box,Troy,Oakland County,Michigan,MI
20418,48009,Standard,Birmingham,Oakland County,Michigan,MI
20419,48012,PO Box,Birmingham,Oakland County,Michigan,MI
20420,48014,Standard,Capac,St. Clair County,Michigan,MI
20421,48015,Standard,Center Line,Macomb County,Michigan,MI
20422,48017,Standard,Clawson,Oakland County,Michigan,MI
20423,48021,Standard,Eastpointe,Macomb County,Michigan,MI
20424,48022,Standard,Emmett,St. Clair County,Michigan,MI
20425,48023,Standard,Fair Haven,St. Clair County,Michigan,MI
20426,48025,Standard,Franklin,Oakland County,Michigan,MI
20427,48026,Standard,Fraser,Macomb County,Michigan,MI
20428,48027,Standard,Goodells,St. Clair County,Michigan,MI
20429,48028,Standard,Harsens Island,St. Clair County,Michigan,MI
20430,48030,Standard,Hazel Park,Oakland County,Michigan,MI
20431,48032,Standard,Jeddo,St. Clair County,Michigan,MI
20432,48033,Standard,Southfield,Oakland County,Michigan,MI
20433,48034,Standard,Southfield,Oakland County,Michigan,MI
20434,48035,Standard,Clinton Township,Macomb County,Michigan,MI
20435,48036,Standard,Clinton Township,Macomb County,Michigan,MI
20436,48037,PO Box,Southfield,Oakland County,Michigan,MI
20437,48038,Standard,Clinton Township,Macomb County,Michigan,MI
20438,48039,Standard,Marine City,St. Clair County,Michigan,MI
20439,48040,Standard,Marysville,St. Clair County,Michigan,MI
20440,48041,Standard,Memphis,St. Clair County,Michigan,MI
20441,48042,Standard,Macomb,Macomb County,Michigan,MI
20442,48043,Standard,Mount Clemens,Macomb County,Michigan,MI
20443,48044,Standard,Macomb,Macomb County,Michigan,MI
20444,48045,Standard,Harrison Township,Macomb County,Michigan,MI
20445,48046,PO Box,Mount Clemens,Macomb County,Michigan,MI
20446,48047,Standard,New Baltimore,Macomb County,Michigan,MI
20447,48048,Standard,New Haven,Macomb County,Michigan,MI
20448,48049,Standard,North Street,St. Clair County,Michigan,MI
20449,48050,Standard,New Haven,Macomb County,Michigan,MI
20450,48051,Standard,New Baltimore,Macomb County,Michigan,MI
20451,48054,Standard,East China,St. Clair County,Michigan,MI
20452,48059,Standard,Fort Gratiot,St. Clair County,Michigan,MI
20453,48060,Standard,Port Huron,St. Clair County,Michigan,MI
20454,48061,PO Box,Port Huron,St. Clair County,Michigan,MI
20455,48062,Standard,Richmond,Macomb County,Michigan,MI
20456,48063,Standard,Columbus,St. Clair County,Michigan,MI
20457,48064,Standard,Casco,St. Clair County,Michigan,MI
20458,48065,Standard,Romeo,Macomb County,Michigan,MI
20459,48066,Standard,Roseville,Macomb County,Michigan,MI
20460,48067,Standard,Royal Oak,Oakland County,Michigan,MI
20461,48068,PO Box,Royal Oak,Oakland County,Michigan,MI
20462,48069,Standard,Pleasant Ridge,Oakland County,Michigan,MI
20463,48070,Standard,Huntington Woods,Oakland County,Michigan,MI
20464,48071,Standard,Madison Heights,Oakland County,Michigan,MI
20465,48072,Standard,Berkley,Oakland County,Michigan,MI
20466,48073,Standard,Royal Oak,Oakland County,Michigan,MI
20467,48074,Standard,Smiths Creek,St. Clair County,Michigan,MI
20468,48075,Standard,Southfield,Oakland County,Michigan,MI
20469,48076,Standard,Southfield,Oakland County,Michigan,MI
20470,48079,Standard,Saint Clair,St. Clair County,Michigan,MI
20471,48080,Standard,Saint Clair Shores,Macomb County,Michigan,MI
20472,48081,Standard,Saint Clair Shores,Macomb County,Michigan,MI
20473,48082,Standard,Saint Clair Shores,Macomb County,Michigan,MI
20474,48083,Standard,Troy,Oakland County,Michigan,MI
20475,48084,Standard,Troy,Oakland County,Michigan,MI
20476,48085,Standard,Troy,Oakland County,Michigan,MI
20477,48086,PO Box,Southfield,Oakland County,Michigan,MI
20478,48088,Standard,Warren,Macomb County,Michigan,MI
20479,48089,Standard,Warren,Macomb County,Michigan,MI
20480,48090,PO Box,Warren,Macomb County,Michigan,MI
20481,48091,Standard,Warren,Macomb County,Michigan,MI
20482,48092,Standard,Warren,Macomb County,Michigan,MI
20483,48093,Standard,Warren,Macomb County,Michigan,MI
20484,48094,Standard,Washington,Macomb County,Michigan,MI
20485,48095,Standard,Washington,Macomb County,Michigan,MI
20486,48096,Standard,Ray,Macomb County,Michigan,MI
20487,48097,Standard,Yale,St. Clair County,Michigan,MI
20488,48098,Standard,Troy,Oakland County,Michigan,MI
20489,48099,PO Box,Troy,Oakland County,Michigan,MI
20490,48101,Standard,Allen Park,Wayne County,Michigan,MI
20491,48103,Standard,Ann Arbor,Washtenaw County,Michigan,MI
20492,48104,Standard,Ann Arbor,Washtenaw County,Michigan,MI
20493,48105,Standard,Ann Arbor,Washtenaw County,Michigan,MI
20494,48106,PO Box,Ann Arbor,Washtenaw County,Michigan,MI
20495,48107,PO Box,Ann Arbor,Washtenaw County,Michigan,MI
20496,48108,Standard,Ann Arbor,Washtenaw County,Michigan,MI
20497,48109,Standard,Ann Arbor,Washtenaw County,Michigan,MI
20498,48110,PO Box,Azalia,Monroe County,Michigan,MI
20499,48111,Standard,Belleville,Wayne County,Michigan,MI
20500,48112,PO Box,Belleville,Wayne County,Michigan,MI
20501,48113,PO Box,Ann Arbor,Washtenaw County,Michigan,MI
20502,48114,Standard,Brighton,Livingston County,Michigan,MI
20503,48115,PO Box,Bridgewater,Washtenaw County,Michigan,MI
20504,48116,Standard,Brighton,Livingston County,Michigan,MI
20505,48117,Standard,Carleton,Monroe County,Michigan,MI
20506,48118,Standard,Chelsea,Washtenaw County,Michigan,MI
20507,48120,Standard,Dearborn,Wayne County,Michigan,MI
20508,48121,PO Box,Dearborn,Wayne County,Michigan,MI
20509,48122,Standard,Melvindale,Wayne County,Michigan,MI
20510,48123,PO Box,Dearborn,Wayne County,Michigan,MI
20511,48124,Standard,Dearborn,Wayne County,Michigan,MI
20512,48125,Standard,Dearborn Heights,Wayne County,Michigan,MI
20513,48126,Standard,Dearborn,Wayne County,Michigan,MI
20514,48127,Standard,Dearborn Heights,Wayne County,Michigan,MI
20515,48128,Standard,Dearborn,Wayne County,Michigan,MI
20516,48130,Standard,Dexter,Washtenaw County,Michigan,MI
20517,48131,Standard,Dundee,Monroe County,Michigan,MI
20518,48133,Standard,Erie,Monroe County,Michigan,MI
20519,48134,Standard,Flat Rock,Wayne County,Michigan,MI
20520,48135,Standard,Garden City,Wayne County,Michigan,MI
20521,48136,PO Box,Garden City,Wayne County,Michigan,MI
20522,48137,Standard,Gregory,Livingston County,Michigan,MI
20523,48138,Standard,Grosse Ile,Wayne County,Michigan,MI
20524,48139,PO Box,Hamburg,Livingston County,Michigan,MI
20525,48140,Standard,Ida,Monroe County,Michigan,MI
20526,48141,Standard,Inkster,Wayne County,Michigan,MI
20527,48143,PO Box,Lakeland,Livingston County,Michigan,MI
20528,48144,Standard,Lambertville,Monroe County,Michigan,MI
20529,48145,Standard,La Salle,Monroe County,Michigan,MI
20530,48146,Standard,Lincoln Park,Wayne County,Michigan,MI
20531,48150,Standard,Livonia,Wayne County,Michigan,MI
20532,48151,PO Box,Livonia,Wayne County,Michigan,MI
20533,48152,Standard,Livonia,Wayne County,Michigan,MI
20534,48153,PO Box,Livonia,Wayne County,Michigan,MI
20535,48154,Standard,Livonia,Wayne County,Michigan,MI
20536,48157,Standard,Luna Pier,Monroe County,Michigan,MI
20537,48158,Standard,Manchester,Washtenaw County,Michigan,MI
20538,48159,Standard,Maybee,Monroe County,Michigan,MI
20539,48160,Standard,Milan,Washtenaw County,Michigan,MI
20540,48161,Standard,Monroe,Monroe County,Michigan,MI
20541,48162,Standard,Monroe,Monroe County,Michigan,MI
20542,48164,Standard,New Boston,Wayne County,Michigan,MI
20543,48165,Standard,New Hudson,Oakland County,Michigan,MI
20544,48166,Standard,Newport,Monroe County,Michigan,MI
20545,48167,Standard,Northville,Oakland County,Michigan,MI
20546,48168,Standard,Northville,Wayne County,Michigan,MI
20547,48169,Standard,Pinckney,Livingston County,Michigan,MI
20548,48170,Standard,Plymouth,Wayne County,Michigan,MI
20549,48173,Standard,Rockwood,Wayne County,Michigan,MI
20550,48174,Standard,Romulus,Wayne County,Michigan,MI
20551,48175,PO Box,Salem,Washtenaw County,Michigan,MI
20552,48176,Standard,Saline,Washtenaw County,Michigan,MI
20553,48177,PO Box,Samaria,Monroe County,Michigan,MI
20554,48178,Standard,South Lyon,Oakland County,Michigan,MI
20555,48179,Standard,South Rockwood,Monroe County,Michigan,MI
20556,48180,Standard,Taylor,Wayne County,Michigan,MI
20557,48182,Standard,Temperance,Monroe County,Michigan,MI
20558,48183,Standard,Trenton,Wayne County,Michigan,MI
20559,48184,Standard,Wayne,Wayne County,Michigan,MI
20560,48185,Standard,Westland,Wayne County,Michigan,MI
20561,48186,Standard,Westland,Wayne County,Michigan,MI
20562,48187,Standard,Canton,Wayne County,Michigan,MI
20563,48188,Standard,Canton,Wayne County,Michigan,MI
20564,48189,Standard,Whitmore Lake,Washtenaw County,Michigan,MI
20565,48190,PO Box,Whittaker,Washtenaw County,Michigan,MI
20566,48191,Standard,Willis,Washtenaw County,Michigan,MI
20567,48192,Standard,Wyandotte,Wayne County,Michigan,MI
20568,48193,Standard,Riverview,Wayne County,Michigan,MI
20569,48195,Standard,Southgate,Wayne County,Michigan,MI
20570,48197,Standard,Ypsilanti,Washtenaw County,Michigan,MI
20571,48198,Standard,Ypsilanti,Washtenaw County,Michigan,MI
20572,48201,Standard,Detroit,Wayne County,Michigan,MI
20573,48202,Standard,Detroit,Wayne County,Michigan,MI
20574,48203,Standard,Highland Park,Wayne County,Michigan,MI
20575,48204,Standard,Detroit,Wayne County,Michigan,MI
20576,48205,Standard,Detroit,Wayne County,Michigan,MI
20577,48206,Standard,Detroit,Wayne County,Michigan,MI
20578,48207,Standard,Detroit,Wayne County,Michigan,MI
20579,48208,Standard,Detroit,Wayne County,Michigan,MI
20580,48209,Standard,Detroit,Wayne County,Michigan,MI
20581,48210,Standard,Detroit,Wayne County,Michigan,MI
20582,48211,Standard,Detroit,Wayne County,Michigan,MI
20583,48212,Standard,Hamtramck,Wayne County,Michigan,MI
20584,48213,Standard,Detroit,Wayne County,Michigan,MI
20585,48214,Standard,Detroit,Wayne County,Michigan,MI
20586,48215,Standard,Detroit,Wayne County,Michigan,MI
20587,48216,Standard,Detroit,Wayne County,Michigan,MI
20588,48217,Standard,Detroit,Wayne County,Michigan,MI
20589,48218,Standard,River Rouge,Wayne County,Michigan,MI
20590,48219,Standard,Detroit,Wayne County,Michigan,MI
20591,48220,Standard,Ferndale,Oakland County,Michigan,MI
20592,48221,Standard,Detroit,Wayne County,Michigan,MI
20593,48222,Unique,Detroit,Wayne County,Michigan,MI
20594,48223,Standard,Detroit,Wayne County,Michigan,MI
20595,48224,Standard,Detroit,Wayne County,Michigan,MI
20596,48225,Standard,Harper Woods,Wayne County,Michigan,MI
20597,48226,Standard,Detroit,Wayne County,Michigan,MI
20598,48227,Standard,Detroit,Wayne County,Michigan,MI
20599,48228,Standard,Detroit,Wayne County,Michigan,MI
20600,48229,Standard,Ecorse,Wayne County,Michigan,MI
20601,48230,Standard,Grosse Pointe,Wayne County,Michigan,MI
20602,48231,PO Box,Detroit,Wayne County,Michigan,MI
20603,48232,PO Box,Detroit,Wayne County,Michigan,MI
20604,48233,Standard,Detroit,Wayne County,Michigan,MI
20605,48234,Standard,Detroit,Wayne County,Michigan,MI
20606,48235,Standard,Detroit,Wayne County,Michigan,MI
20607,48236,Standard,Grosse Pointe,Wayne County,Michigan,MI
20608,48237,Standard,Oak Park,Oakland County,Michigan,MI
